station_id,year,url
43189099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43189099999.csv
43192099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43192099999.csv
43193099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43193099999.csv
43194099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43194099999.csv
43196099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43196099999.csv
43197099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43197099999.csv
43197199999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43197199999.csv
43198099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43198099999.csv
43200099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43200099999.csv
43201099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43201099999.csv
43201199999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43201199999.csv
43207099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43207099999.csv
43212099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43212099999.csv
43213099999,2020,https://www.ncei.noaa.gov/data/global-hourly/access/2020/43213099999.csv
