"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"42176099999","2023-04-28T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0322,1","+0155,1","10042,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0339,1",,,"9,9,999,9,+021,1",,"SYN05842176 32996 70702 10322 20155 40042 87030 333 10339 58021=",
"42176099999","2023-04-29T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0264,1","+0152,1","10077,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0339,1","240,N,+0212,1",,"9,9,999,9,-010,1",,"SYN07442176 32996 62302 10264 20152 40077 86030 333 10339 20212 59010 555 10092=",
"42176099999","2023-04-29T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0304,1","+0156,1","10037,1","09,0000,9,1",,,,,"07,2,+99999,9,03,1",,"9,AGL   ,+99999,+99999","01,99,2,07,2,99,9,99999,9,99,9,99,9","240,M,+0311,1",,,"9,9,999,9,-007,1",,"SYN06442176 22996 12502 10304 20156 40037 87030 333 10311 59007 6990/=","Q01  00002PRCP09"
"42176099999","2023-04-30T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0244,1","+0173,1","10073,1","24,0000,9,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0311,1","240,N,+0218,1",,"9,9,999,9,-005,1",,"SYN08042176 22996 70902 10244 20173 40073 87030 333 10311 20218 59005 6990/ 555 10092=","Q01  00002PRCP24"
"42176099999","2023-04-30T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0260,1","+0178,1","10029,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0310,1",,,"9,9,999,9,-008,1",,"SYN05842176 32996 70902 10260 20178 40029 87030 333 10310 59008=",
"42176099999","2023-05-01T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0212,1","+0196,1","10064,1","24,0020,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0310,1","240,N,+0204,1",,"9,9,999,9,-011,1",,"SYN08642176 22996 70202 10212 20196 40064 87030 333 10310 20204 59011 6002/ 555 00016 10094=",
"42176099999","2023-05-01T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0224,1","+0218,1","10044,1","09,0010,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0230,1",,,"9,9,999,9,+011,1",,"SYN06442176 22996 70702 10224 20218 40044 87030 333 10230 58011 6001/=",
"42176099999","2023-05-02T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0212,1","+0196,1","10080,1","24,0020,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0230,1","240,N,+0192,1",,"9,9,999,9,+015,1",,"SYN08642176 22996 70702 10212 20196 40080 87030 333 10230 20192 58015 6002/ 555 00024 10095=",
"42176099999","2023-05-02T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0258,1","+0200,1","10053,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0267,1",,,"9,9,999,9,+012,1",,"SYN05842176 32996 73602 10258 20200 40053 87030 333 10267 58012=",
"42176099999","2023-05-03T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0238,1","+0201,1","10094,1",,,,,,,,,,"240,M,+0267,1","240,N,+0202,1",,"9,9,999,9,+015,1",,"SYN06842176 32996 00502 10238 20201 40094 333 10267 20202 58015 555 10095=",
"42176099999","2023-05-03T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0192,1","+0189,1","10080,1","09,0230,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0289,1",,,"9,9,999,9,+022,1",,"SYN06442176 22996 71402 10192 20189 40080 87030 333 10289 58022 6023/=",
"42176099999","2023-05-04T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0204,1","+0198,1","10105,1","24,0270,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0289,1","240,N,+0180,1",,"9,9,999,9,+009,1",,"SYN08642176 22996 71402 10204 20198 40105 87030 333 10289 20180 58009 6027/ 555 00274 10121=",
"42176099999","2023-05-04T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0302,1","+0213,1","10047,1",,,,,,,,,,,,,"9,9,999,9,-024,1",,"SYN05242176 32996 01402 10302 20213 40047 333 10309 59024=",
"42176099999","2023-05-05T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0242,1","+0199,1","10084,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0309,1","240,N,+0202,1",,"9,9,999,9,-018,1",,"SYN07442176 32996 43402 10242 20199 40084 84030 333 10309 20202 59018 555 10121=",
"42176099999","2023-05-05T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0334,1","+0223,1","10028,1",,,,,,,,,,"240,M,+0337,1",,,"9,9,999,9,-016,1",,"SYN05242176 32996 02502 10334 20223 40028 333 10337 59016=",
"42176099999","2023-05-06T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0266,1","+0162,1","10062,1",,,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0337,1","240,N,+0206,1",,"9,9,999,9,-019,1",,"SYN07442176 32996 42902 10266 20162 40062 84030 333 10337 20206 59019 555 10121=",
"42176099999","2023-05-06T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0338,1","+0284,1","10014,1","09,0020,3,1",,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0341,1",,,"9,9,999,9,-013,1",,"SYN06442176 22996 32502 10338 20284 40014 83030 333 10341 59013 6002/=",
"42176099999","2023-05-07T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0262,1","+0194,1","10041,1","24,0020,3,1",,,,,,,,,"240,M,+0341,1","240,N,+0210,1",,"9,9,999,9,-021,1",,"SYN08042176 22996 01802 10262 20194 40041 333 10341 20210 59021 6002/ 555 00024 10124=",
"42176099999","2023-05-07T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0368,1","+0272,1","09996,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0371,1",,,"9,9,999,9,-016,1",,"SYN05842176 32996 62002 10368 20272 49996 86030 333 10371 59016=",
"42176099999","2023-05-08T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0280,1","+0197,1","10031,1","24,0000,9,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0371,1","240,N,+0236,1",,"9,9,999,9,-009,1",,"SYN08042176 22996 61402 10280 20197 40031 86030 333 10371 20236 59009 6990/ 555 10124=","Q01  00002PRCP24"
"42176099999","2023-05-08T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0358,1","+0172,1","09996,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0362,1",,,"9,9,999,9,+000,1",,"SYN05842176 32996 31402 10358 20172 49996 83030 333 10362 58000=",
"42176099999","2023-05-09T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0260,1","+0167,1","10064,1",,,,,,,,,,"240,M,+0362,1","240,N,+0208,1",,"9,9,999,9,+031,1",,"SYN06842176 32996 03202 10260 20167 40064 333 10362 20208 58031 555 10124=",
"42176099999","2023-05-09T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0364,1","+0225,1","10027,1",,,,,,,,,,"240,M,+0367,1",,,"9,9,999,9,+030,1",,"SYN05242176 32996 03202 10364 20225 40027 333 10367 58030=",
"42176099999","2023-05-10T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0270,1","+0117,1","10060,1",,,,,,,,,,"240,M,+0367,1","240,N,+0206,1",,"9,9,999,9,-003,1",,"SYN06842176 32996 02302 10270 20117 40060 333 10367 20206 59003 555 10124=",
"42176099999","2023-05-10T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0370,1","+0223,1","10017,1",,,,,,,,,,"240,M,+0372,1",,,"9,9,999,9,-009,1",,"SYN05242176 32996 02902 10370 20223 40017 333 10372 59009=",
"42176099999","2023-05-11T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0268,1","+0141,1","10069,1",,,,,,,,,,"240,M,+0372,1","240,N,+0194,1",,"9,9,999,9,+007,1",,"SYN06842176 32996 01802 10268 20141 40069 333 10372 20194 58007 555 10124=",
"42176099999","2023-05-11T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0388,1","+0264,1","10021,1",,,,,,,,,,"240,M,+0394,1",,,"9,9,999,9,+005,1",,"SYN05242176 32996 02902 10388 20264 40021 333 10394 58005=",
"42176099999","2023-05-12T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0274,1","+0194,1","10051,1",,,,,,,,,,"240,M,+0394,1","240,N,+0198,1",,"9,9,999,9,-015,1",,"SYN06842176 32996 01802 10274 20194 40051 333 10394 20198 59015 555 10124=",
"42176099999","2023-05-12T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0414,1","+0160,1","10000,1",,,,,,,,,,"240,M,+0418,1",,,"9,9,999,9,-019,1",,"SYN05242176 32996 02502 10414 20160 40000 333 10418 59019=",
"42176099999","2023-05-13T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0324,1","+0162,1","10042,1",,,,,,,,,,"240,M,+0418,1","240,N,+0258,1",,"9,9,999,9,-005,1",,"SYN06842176 32996 00902 10324 20162 40042 333 10418 20258 59005 555 10124=",
"42176099999","2023-05-13T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0404,1","+0227,1","09988,1",,,,,,,,,,"240,M,+0409,1",,,"9,9,999,9,-012,1",,"SYN05242176 32996 00702 10404 20227 49988 333 10409 59012=",
"42176099999","2023-05-14T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0398,1","+0226,1","09968,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0402,1",,,"9,9,999,9,-020,1",,"SYN05842176 32996 62302 10398 20226 49968 86030 333 10402 59020=",
"42176099999","2023-05-15T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0302,1","+0177,1","10012,1",,,,,,,,,,"240,M,+0402,1","240,N,+0236,1",,"9,9,999,9,-007,1",,"SYN06842176 32996 02302 10302 20177 40012 333 10402 20236 59007 555 10124=",
"42176099999","2023-05-15T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0406,1","+0157,1","09962,1",,,,,,"04,1,+00800,1,06,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"9,9,999,9,-005,1",,"SYN05842176 32596 42702 10406 20157 49962 84500 333 10410 59005=",
"42176099999","2023-05-16T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0300,1","+0170,1","10021,1",,,,,,,,,,"240,M,+0410,1","240,N,+0272,1",,"9,9,999,9,+009,1",,"SYN06842176 32996 02702 10300 20170 40021 333 10410 20272 58009 555 10124=",
"42176099999","2023-05-16T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0386,1","+0157,1","09997,1",,,,,,,,,,"240,M,+0389,1",,,"9,9,999,9,+033,1",,"SYN05242176 32996 02302 10386 20157 49997 333 10389 58033=",
"42176099999","2023-05-17T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0260,1","+0215,1","10045,1","24,0002,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0389,1","240,N,+0250,1",,"9,9,999,9,+019,1",,"SYN08642176 22996 63602 10260 20215 40045 86030 333 10389 20250 58019 6992/ 555 00002 10124=",
"42176099999","2023-05-17T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0354,1","+0171,1","10004,1",,,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0360,1",,,"9,9,999,9,+005,1",,"SYN05842176 32996 72502 10354 20171 40004 87030 333 10360 58005=",
"42176099999","2023-05-18T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0250,1","+0201,1","10097,1","24,0150,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0360,1","240,N,+0206,1",,"9,9,999,9,+050,1",,"SYN08642176 22996 73602 10250 20201 40097 87030 333 10360 20206 58050 6015/ 555 00152 10139=",
"42176099999","2023-05-18T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0342,1","+0205,1","10054,1",,,,,,,,,,"240,M,+0346,1",,,"9,9,999,9,+047,1",,"SYN05242176 32996 03202 10342 20205 40054 333 10346 58047=",
"42176099999","2023-05-19T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0280,1","+0190,1","10066,1",,,,,,,,,,"240,M,+0346,1","240,N,+0234,1",,"9,9,999,9,-027,1",,"SYN06842176 32996 02702 10280 20190 40066 333 10346 20234 59027 555 10139=",
"42176099999","2023-05-20T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0298,1","+0194,1","10031,1",,,,,,,,,,"240,M,+0349,1","240,N,+0228,1",,"9,9,999,9,-033,1",,"SYN06842176 32996 01402 10298 20194 40031 333 10349 20228 59033 555 10139=",
"42176099999","2023-05-20T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0398,1","+0149,1","09995,1",,,,,,,,,,"240,M,+0401,1",,,,,"SYN04642176 32996 02502 10398 20149 49995 333 10401=",
"42176099999","2023-05-21T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0326,1","+0165,1","10028,1",,,,,,,,,,"240,M,+0401,1","240,N,+0236,1",,"9,9,999,9,-001,1",,"SYN06842176 32996 01802 10326 20165 40028 333 10401 20236 59001 555 10139=",
"42176099999","2023-05-21T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0426,1","+0126,1","09995,1",,,,,,,,,,"240,M,+0429,1",,,"9,9,999,9,+003,1",,"SYN05242176 32996 03202 10426 20126 49995 333 10429 58003=",
"42176099999","2023-05-22T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0324,1","+0127,1","10036,1",,,,,,,,,,"240,M,+0429,1","240,N,+0254,1",,"9,9,999,9,+008,1",,"SYN06842176 32996 02702 10324 20127 40036 333 10429 20254 58008 555 10139=",
"42176099999","2023-05-22T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0426,1","+0142,1","09990,1",,,,,,"03,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9","240,M,+0429,1",,,"9,9,999,9,-005,1",,"SYN05842176 32996 32502 10426 20142 49990 83030 333 10429 59005=",
"42176099999","2023-05-23T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0332,1","+0157,1","10034,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0429,1","240,N,+0280,1",,"9,9,999,9,-001,1",,"SYN07442176 32996 62502 10332 20157 40034 86030 333 10429 20280 59001 555 10139=",
"42176099999","2023-05-23T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0408,1","+0146,1","09986,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,-006,1",,"SYN05842176 32996 62502 10408 20146 49986 86030 333 10411 59006=",
"42176099999","2023-05-24T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0288,1","+0189,1","10055,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0411,1","240,N,+0252,1",,"9,9,999,9,+016,1",,"SYN07442176 32996 62902 10288 20189 40055 86030 333 10411 20252 58016 555 10139=",
"42176099999","2023-05-24T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0318,1","+0170,1","10020,1","09,0010,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0337,1",,,"9,9,999,9,+027,1",,"SYN06442176 22996 71402 10318 20170 40020 87030 333 10337 58027 6001/=",
"42176099999","2023-05-25T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0268,1","+0180,1","10043,1","24,0010,3,1",,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0377,1","240,N,+0216,1",,"9,9,999,9,-013,1",,"SYN08642176 22996 60902 10268 20180 40043 86030 333 10377 20216 59013 6001/ 555 00008 10140=",
"42176099999","2023-05-25T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0354,1","+0195,1","10009,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0359,1",,,"9,9,999,9,-008,1",,"SYN05842176 32996 62502 10354 20195 40009 86030 333 10359 59008=",
"42176099999","2023-05-26T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","200,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0250,1","+0232,1","10055,1","24,0020,3,1",,,,,"04,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0359,1","240,N,+0206,1",,"9,9,999,9,+010,1",,"SYN08642176 22996 42002 10250 20232 40055 84030 333 10359 20206 58010 6002/ 555 00022 10142=",
"42176099999","2023-05-26T09:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0334,1","+0159,1","10023,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,,,"9,9,999,9,+012,1",,"SYN05842176 32996 61802 10334 20159 40023 86030 333 10337 58012=",
"42176099999","2023-05-26T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0334,1","+0159,1","10023,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0337,1",,,,,"SYN05242176 32996 61802 10334 20159 40023 86030 333 10337=",
"42176099999","2023-05-27T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0200,1","+0194,1","10049,1","24,0450,3,1",,,,,"07,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9","240,M,+0337,1","240,N,+0198,1",,"9,9,999,9,-010,1",,"SYN08642176 32996 73602 10200 20194 40049 87030 333 10337 20198 59010 6045/ 555 00448 10187=",
"42176099999","2023-05-27T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0314,1","+0210,1","10024,1",,,,,,,,,,"240,M,+0319,1",,,"9,9,999,9,+001,1",,"SYN05242176 32996 03602 10314 20210 40024 333 10319 58001=",
"42176099999","2023-05-28T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0284,1","+0225,1","10049,1",,,,,,,,,,"240,M,+0319,1","240,N,+0234,1",,"9,9,999,9,-009,1",,"SYN06842176 32996 00902 10284 20225 40049 333 10319 20234 59009 555 10187=",
"42176099999","2023-05-28T12:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0332,1","+0227,1","10023,1",,,,,,"06,1,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9","240,M,+0339,1",,,"9,9,999,9,+001,1",,"SYN05842176 32996 61402 10332 20227 40023 86030 333 10339 58001=",
"42176099999","2023-05-29T03:00:00","4","28.8333333","76.5833333","222.0","ROHTAK, IN","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0250,1","+0220,1","10078,1","24,0090,3,1",,,,,,,,,"240,M,+0339,1","240,N,+0206,1",,"9,9,999,9,+025,1",,"SYN08042176 22996 03202 10250 20220 40078 333 10339 20206 58025 6009/ 555 00086 10195=",
