candidate,threshold,k,n,eligible,tp,fp,fn,tn,precision,recall,f1,predicted_incidents,true_positive_predicted_incidents,false_positive_predicted_incidents,true_fault_episodes,detected_fault_episodes,incident_precision,episode_recall,incident_f1,false_alert_incidents_per_station_day,observed_station_days,median_detection_latency_minutes,p90_detection_latency_minutes,rows,stations,fault_rows,weather_rows,fault_auprc,brier_score,ece_10_bin,weather_rows_flagged_as_fault,weather_false_fault_rate,persistence_k,persistence_n
blend_25tcn,0.06,2,3,False,117,75,315,60094,0.609375,0.2708333333333333,0.37500000000000006,26,10,16,38,9,0.38461538461538464,0.23684210526315788,0.29315960912052114,0.0065252854812398045,2452,720.0,1992.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.06,3,5,False,110,72,322,60097,0.6043956043956044,0.25462962962962965,0.3583061889250814,19,7,12,38,7,0.3684210526315789,0.18421052631578946,0.24561403508771928,0.004893964110929853,2452,750.0,2058.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.08,1,1,False,109,34,323,60135,0.7622377622377622,0.2523148148148148,0.3791304347826087,29,20,9,38,18,0.6896551724137931,0.47368421052631576,0.5616224648985959,0.00367047308319739,2452,0.0,1065.0000000000007,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.08,2,3,False,91,40,341,60129,0.6946564885496184,0.21064814814814814,0.32326820603907636,17,7,10,38,6,0.4117647058823529,0.15789473684210525,0.22826086956521738,0.004078303425774877,2452,585.0,1470.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.08,3,5,False,85,35,347,60134,0.7083333333333334,0.19675925925925927,0.30797101449275366,10,5,5,38,5,0.5,0.13157894736842105,0.20833333333333334,0.0020391517128874386,2452,660.0,1656.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.1,1,1,False,96,19,336,60150,0.8347826086956521,0.2222222222222222,0.3510054844606947,18,14,4,38,14,0.7777777777777778,0.3684210526315789,0.5,0.0016313213703099511,2452,0.0,624.0000000000001,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.1,2,3,False,82,24,350,60145,0.7735849056603774,0.18981481481481483,0.3048327137546468,10,5,5,38,5,0.5,0.13157894736842105,0.20833333333333334,0.0020391517128874386,2452,570.0,762.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.1,3,5,False,77,26,355,60143,0.7475728155339806,0.17824074074074073,0.2878504672897196,8,4,4,38,4,0.5,0.10526315789473684,0.17391304347826086,0.0016313213703099511,2452,660.0,804.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.12000000000000001,1,1,True,92,13,340,60156,0.8761904761904762,0.21296296296296297,0.34264432029795155,16,14,2,38,14,0.875,0.3684210526315789,0.5185185185185185,0.0008156606851549756,2452,0.0,633.0000000000001,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.12000000000000001,2,3,False,78,20,354,60149,0.7959183673469388,0.18055555555555555,0.2943396226415094,8,5,3,38,5,0.625,0.13157894736842105,0.21739130434782608,0.0012234910277324632,2452,600.0,780.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.12000000000000001,3,5,False,73,24,359,60145,0.7525773195876289,0.16898148148148148,0.27599243856332706,8,4,4,38,4,0.5,0.10526315789473684,0.17391304347826086,0.0016313213703099511,2452,675.0,825.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.13999999999999999,1,1,True,87,9,345,60160,0.90625,0.2013888888888889,0.32954545454545453,14,13,1,38,12,0.9285714285714286,0.3157894736842105,0.47129909365558914,0.0004078303425774878,2452,0.0,678.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.13999999999999999,2,3,False,76,17,356,60152,0.8172043010752689,0.17592592592592593,0.2895238095238095,8,5,3,38,5,0.625,0.13157894736842105,0.21739130434782608,0.0012234910277324632,2452,600.0,792.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.13999999999999999,3,5,False,71,19,361,60150,0.7888888888888889,0.16435185185185186,0.2720306513409962,7,4,3,38,4,0.5714285714285714,0.10526315789473684,0.17777777777777778,0.0012234910277324632,2452,690.0,834.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.16,1,1,True,76,6,356,60163,0.926829268292683,0.17592592592592593,0.29571984435797666,12,12,0,38,10,1.0,0.2631578947368421,0.4166666666666667,0.0,2452,0.0,732.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.16,2,3,False,67,12,365,60157,0.8481012658227848,0.1550925925925926,0.2622309197651663,8,6,2,38,5,0.75,0.13157894736842105,0.22388059701492538,0.0008156606851549756,2452,630.0,822.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.16,3,5,False,62,14,370,60155,0.8157894736842105,0.14351851851851852,0.2440944881889764,7,5,2,38,4,0.7142857142857143,0.10526315789473684,0.18348623853211007,0.0008156606851549756,2452,750.0,906.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.18,1,1,True,56,5,376,60164,0.9180327868852459,0.12962962962962962,0.2271805273833671,11,11,0,38,9,1.0,0.23684210526315788,0.38297872340425526,0.0,2452,0.0,774.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.18,2,3,False,46,10,386,60159,0.8214285714285714,0.10648148148148148,0.18852459016393444,6,4,2,38,4,0.6666666666666666,0.10526315789473684,0.18181818181818182,0.0008156606851549756,2452,780.0,882.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.18,3,5,False,44,11,388,60158,0.8,0.10185185185185185,0.1806981519507187,5,3,2,38,3,0.6,0.07894736842105263,0.1395348837209302,0.0008156606851549756,2452,900.0,900.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.19999999999999998,1,1,True,35,2,397,60167,0.9459459459459459,0.08101851851851852,0.1492537313432836,10,10,0,38,8,1.0,0.21052631578947367,0.34782608695652173,0.0,2452,0.0,792.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.19999999999999998,2,3,True,26,6,406,60163,0.8125,0.06018518518518518,0.11206896551724137,5,4,1,38,4,0.8,0.10526315789473684,0.18604651162790697,0.0004078303425774878,2452,885.0,1089.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.19999999999999998,3,5,False,23,5,409,60164,0.8214285714285714,0.05324074074074074,0.10000000000000002,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,1050.0,1170.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.22,1,1,True,24,2,408,60167,0.9230769230769231,0.05555555555555555,0.10480349344978165,6,6,0,38,6,1.0,0.15789473684210525,0.2727272727272727,0.0,2452,360.0,1095.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.22,2,3,False,18,5,414,60164,0.782608695652174,0.041666666666666664,0.07912087912087912,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,480.0,840.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.22,3,5,False,16,5,416,60164,0.7619047619047619,0.037037037037037035,0.0706401766004415,2,1,1,38,1,0.5,0.02631578947368421,0.05,0.0004078303425774878,2452,960.0,960.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.24,1,1,True,21,2,411,60167,0.9130434782608695,0.04861111111111111,0.0923076923076923,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,0.0,720.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.24,2,3,False,18,5,414,60164,0.782608695652174,0.041666666666666664,0.07912087912087912,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,480.0,840.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.24,3,5,False,16,5,416,60164,0.7619047619047619,0.037037037037037035,0.0706401766004415,2,1,1,38,1,0.5,0.02631578947368421,0.05,0.0004078303425774878,2452,960.0,960.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.26,1,1,True,20,1,412,60168,0.9523809523809523,0.046296296296296294,0.08830022075055188,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,0.0,744.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.26,2,3,False,17,4,415,60165,0.8095238095238095,0.03935185185185185,0.0750551876379691,3,2,1,38,2,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.0004078303425774878,2452,495.0,867.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.26,3,5,True,15,2,417,60167,0.8823529411764706,0.034722222222222224,0.066815144766147,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,990.0,990.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.28,1,1,True,18,0,414,60169,1.0,0.041666666666666664,0.07999999999999999,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,774.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.28,2,3,True,15,1,417,60168,0.9375,0.034722222222222224,0.06696428571428573,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,990.0,990.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.28,3,5,True,14,2,418,60167,0.875,0.032407407407407406,0.06249999999999999,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1020.0,1020.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.30000000000000004,1,1,True,18,0,414,60169,1.0,0.041666666666666664,0.07999999999999999,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,774.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.30000000000000004,2,3,True,15,1,417,60168,0.9375,0.034722222222222224,0.06696428571428573,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,990.0,990.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.30000000000000004,3,5,True,14,2,418,60167,0.875,0.032407407407407406,0.06249999999999999,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1020.0,1020.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.32,1,1,True,16,0,416,60169,1.0,0.037037037037037035,0.07142857142857142,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,822.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.32,2,3,True,13,1,419,60168,0.9285714285714286,0.03009259259259259,0.05829596412556054,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1050.0,1050.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.32,3,5,True,12,2,420,60167,0.8571428571428571,0.027777777777777776,0.05381165919282511,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1080.0,1080.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.34,1,1,True,15,0,417,60169,1.0,0.034722222222222224,0.06711409395973154,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,846.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.34,2,3,True,12,1,420,60168,0.9230769230769231,0.027777777777777776,0.053932584269662916,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1080.0,1080.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.34,3,5,True,11,2,421,60167,0.8461538461538461,0.02546296296296296,0.04943820224719101,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1110.0,1110.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.36000000000000004,1,1,True,14,0,418,60169,1.0,0.032407407407407406,0.06278026905829596,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,870.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.36000000000000004,2,3,True,11,1,421,60168,0.9166666666666666,0.02546296296296296,0.04954954954954954,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1110.0,1110.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.36000000000000004,3,5,True,10,2,422,60167,0.8333333333333334,0.023148148148148147,0.04504504504504504,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1140.0,1140.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.38,1,1,True,12,0,420,60169,1.0,0.027777777777777776,0.05405405405405406,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,918.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.38,2,3,True,9,1,423,60168,0.9,0.020833333333333332,0.04072398190045248,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1170.0,1170.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.38,3,5,True,8,2,424,60167,0.8,0.018518518518518517,0.03619909502262444,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1200.0,1200.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.4,1,1,True,10,0,422,60169,1.0,0.023148148148148147,0.04524886877828054,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,966.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.4,2,3,True,7,1,425,60168,0.875,0.016203703703703703,0.031818181818181815,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1230.0,1230.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.4,3,5,True,6,2,426,60167,0.75,0.013888888888888888,0.02727272727272727,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1260.0,1260.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.42000000000000004,1,1,True,6,0,426,60169,1.0,0.013888888888888888,0.0273972602739726,3,3,0,38,3,1.0,0.07894736842105263,0.14634146341463414,0.0,2452,30.0,1062.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.42000000000000004,2,3,True,3,1,429,60168,0.75,0.006944444444444444,0.013761467889908256,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1350.0,1350.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.42000000000000004,3,5,True,2,2,430,60167,0.5,0.004629629629629629,0.009174311926605503,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,1380.0,1380.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.44,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.44,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.44,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.46,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.46,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.46,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.48000000000000004,1,1,True,2,0,430,60169,1.0,0.004629629629629629,0.009216589861751152,2,2,0,38,2,1.0,0.05263157894736842,0.1,0.0,2452,15.0,27.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.48000000000000004,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.48000000000000004,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.5,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.5,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.5,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.52,1,1,True,1,0,431,60169,1.0,0.0023148148148148147,0.0046189376443418004,1,1,0,38,1,1.0,0.02631578947368421,0.05128205128205127,0.0,2452,30.0,30.0,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.52,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.52,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.54,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.54,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.54,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.56,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.56,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.56,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.5800000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.5800000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.5800000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.6,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.6,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.6,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.62,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.62,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.62,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.64,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.64,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.64,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.66,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.66,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.66,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.68,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.68,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.68,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.7000000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
blend_25tcn,0.7000000000000001,2,3,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,2,3
blend_25tcn,0.7000000000000001,3,5,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,3,5
blend_25tcn,0.7200000000000001,1,1,False,0,0,432,60169,0.0,0.0,0.0,0,0,0,38,0,0.0,0.0,0.0,0.0,2452,,,60601,20,432,160,0.4251792120848791,0.006288866258658828,0.0018852110241200412,0,0.0,1,1
